Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
13-Aug-14,79.8093,1.075500108,0.376,6.2842,8.818342152,2.277,1.2501,1.0929,576.23,6.1533,1877.4,20.839,5.5805,0.748502994,235.05,116.02,61.2458,11683.0,26511.0,3.493,102.29,182.0,1028.3,0.2833,1.9324,3.1905,30.5595,13.1113,97.74,1.185677022,6.1658,0.3845,99.7641,2.793,43.877,3.1442,3.64,36.2222,3.75,1.2501,10.57745,130.19,6.8863,0.9085,31.991,6.3459,1.72319,3.6725,0.598265031,1,23.7
14-Aug-14,79.831,1.07561579,0.376,6.2842,8.802816901,2.2692,1.248,1.0911,576.49,6.1545,1883.33,20.821,5.575,0.747775368,234.67,115.93,61.0583,11667.0,26516.0,3.47,102.6,182.0,1028.1,0.28345,1.9324,3.1795,30.5825,13.0717,97.95,1.179801793,6.1512,0.3845,99.7641,2.793,43.944,3.1285,3.64,36.0395,3.75,1.248,10.5531,130.2306,6.878,0.9062,31.883,6.3408,1.72319,3.6725,0.599412576,1,23.789
15-Aug-14,79.8616,1.071581655,0.376,6.2842,8.810572687,2.2703,1.2454,1.091,576.49,6.1538,1877.77,20.827,5.5689,0.746937556,233.22,115.69,61.0583,11693.0,26516.0,3.467,102.5,182.0,1028.1,0.28345,1.9324,3.173,30.5825,13.0748,97.22,1.178133836,6.1402,0.3845,99.9687,2.796,43.755,3.1285,3.64,36.0014,3.75,1.2454,10.53525,130.1646,6.8552,0.9058,31.889,6.3501,1.72085,3.6725,0.599125277,1,23.716
18-Aug-14,79.8475,1.07227107,0.376,6.2842,8.84173298,2.269,1.2449,1.0889,576.49,6.1528,1884.81,20.85,5.5709,0.747216618,234.75,115.63,61.0583,11681.0,26521.0,3.503,102.32,182.0,1024.9,0.28345,1.9324,3.149,30.5769,13.0505,97.22,1.179245283,6.1507,0.3845,99.9968,2.815,43.671,3.1342,3.64,36.0294,3.75,1.2449,10.62255,130.1609,6.8491,0.9045,31.821,6.3407,1.72107,3.6725,0.597907324,1,23.73
19-Aug-14,79.9429,1.070893125,0.376,6.2842,8.849557522,2.2595,1.2439,1.0929,576.15,6.1548,1884.81,20.97,5.5834,0.748839299,235.0,115.92,60.726,11682.0,26543.0,3.523,102.62,182.0,1017.7,0.28345,1.9324,3.1528,30.5834,13.0532,97.22,1.181614085,6.1386,0.3845,100.2039,2.818,43.687,3.1356,3.64,36.1094,3.75,1.2439,10.6273,130.1518,6.8614,0.9068,31.846,6.3486,1.72003,3.6725,0.600708836,1,23.812
20-Aug-14,80.0919,1.077586207,0.376,6.2842,8.888888889,2.2587,1.2485,1.0944,578.54,6.158,1894.27,21.025,5.6128,0.752785306,235.0,116.37,60.669,11707.0,26551.0,3.533,102.95,182.0,1018.0,0.2838,1.9324,3.1685,30.6142,13.0814,97.09,1.18652112,6.1755,0.3845,100.7852,2.826,43.687,3.147,3.64,36.224,3.75,1.2485,10.6824,130.13,6.8899,0.9117,31.909,6.342,1.7236,3.6725,0.600961538,1,23.877
21-Aug-14,80.1492,1.080613789,0.376,6.2842,8.896797153,2.255,1.2517,1.0948,583.09,6.1632,1912.43,20.976,5.6218,0.754034082,236.77,116.42,60.767,11717.0,26562.0,3.536,103.87,182.0,1020.9,0.2842,1.9324,3.1725,30.6624,13.0963,96.98,1.194457716,6.1552,0.3845,101.161,2.824,43.687,3.1569,3.64,36.3317,3.75,1.2517,10.7082,130.2078,6.9009,0.9128,32.057,6.3391,1.72908,3.6725,0.60284543,1,23.977
22-Aug-14,80.1224,1.07227107,0.376,6.2842,8.904719501,2.2582,1.2488,1.095,582.76,6.1617,1919.84,20.981,5.6194,0.753749906,236.34,116.16,60.436,11654.0,26562.0,3.519,103.95,182.0,1023.9,0.2842,1.9324,3.1635,30.6893,13.1328,97.08,1.19047619,6.1427,0.3845,101.478,2.826,43.783,3.152,3.64,36.0027,3.75,1.2488,10.719,130.2014,6.8951,0.9117,31.901,6.3445,1.73107,3.6725,0.603391058,1,24.103
25-Aug-14,80.2867,1.072846261,0.376,6.2842,8.904719501,2.2778,1.2511,1.098,583.19,6.1653,1924.4,21.081,5.6479,0.757575758,237.18,116.62,60.427,11714.0,26581.0,3.543,104.18,182.0,1019.5,0.2843,1.9324,3.168,30.7555,13.1383,96.75,1.197318008,6.1754,0.3845,102.8136,2.832,43.783,3.168,3.64,36.1201,3.75,1.2511,10.692,130.1763,6.9359,0.9159,32.013,6.3476,1.73125,3.6725,0.603027197,1,24.103
26-Aug-14,80.2855,1.076078769,0.376,6.2842,8.896797153,2.2808,1.2503,1.0951,583.13,6.1663,1932.39,21.097,5.6509,0.758035173,237.44,116.57,60.496,11715.0,26589.0,3.572,103.89,182.0,1020.6,0.2843,1.9324,3.1625,30.773,13.1059,96.91,1.201778632,6.175,0.3845,102.4554,2.832,43.809,3.1686,3.64,36.1358,3.75,1.2503,10.6884,130.1934,6.9321,0.9151,31.931,6.3512,1.73568,3.6725,0.603427468,1,23.972
27-Aug-14,80.3287,1.07307651,0.376,6.2842,8.880994671,2.2748,1.2484,1.0891,584.87,6.1658,1928.67,21.047,5.6568,0.75889808,237.31,116.87,60.4678,11708.0,26602.0,3.571,104.04,182.0,1018.0,0.2845,1.9324,3.1525,30.8256,13.0811,96.7,1.199328376,6.1892,0.3845,101.3288,2.838,43.795,3.1764,3.64,36.1397,3.75,1.2484,10.64355,130.184,6.9433,0.9162,31.911,6.3377,1.73489,3.6725,0.603172688,1,23.903
28-Aug-14,80.3401,1.069175666,0.376,6.2842,8.896797153,2.2591,1.2465,1.0857,588.67,6.1638,1926.92,21.076,5.6548,0.758840492,237.3,116.87,60.4745,11682.0,26601.0,3.56,103.75,182.0,1014.6,0.2844,1.9324,3.148,30.8339,13.1109,96.73,1.194457716,6.1864,0.3845,102.42,2.844,43.69,3.1834,3.64,36.3053,3.75,1.2465,10.6589,130.188,6.947,0.915,31.891,6.3376,1.73761,3.6725,0.603136309,1,23.784
29-Aug-14,80.2905,1.069633116,0.376,6.2842,8.880994671,2.2499,1.2492,1.0858,593.28,6.1647,1935.04,21.022,5.6506,0.758265089,239.21,116.59,60.4745,11717.0,26601.0,3.568,103.71,182.0,1013.6,0.2844,1.9324,3.157,30.8549,13.0763,96.8,1.193744777,6.1772,0.3845,101.8964,2.842,43.648,3.1965,3.64,36.9316,3.75,1.2492,10.62615,130.1962,6.9727,0.9145,31.952,6.3453,1.73834,3.6725,0.602700096,1,23.718
2-Sep-14,80.4509,1.076078769,0.376,6.2842,8.936550492,2.2364,1.2521,1.0925,589.03,6.1684,1918.62,21.173,5.6788,0.762485703,239.88,117.37,60.61,11734.0,26614.0,3.578,104.39,182.0,1014.3,0.28495,1.9324,3.169,30.9039,13.1299,96.85,1.192605844,6.1929,0.3845,102.6502,2.851,43.556,3.2112,3.64,37.348,3.75,1.2521,10.7373,130.1913,7.0041,0.9204,32.046,6.3453,1.74375,3.6725,0.604741171,1,23.968
3-Sep-14,80.4089,1.076426265,0.376,6.2842,8.912655971,2.2521,1.2548,1.0873,591.55,6.1697,1931.49,21.031,5.6631,0.760398449,239.42,117.06,60.5445,11781.0,26612.0,3.579,105.2,182.0,1015.6,0.2851,1.9324,3.1865,30.9514,13.0892,97.1,1.202645821,6.2052,0.3845,102.5916,2.849,43.577,3.1912,3.64,37.3183,3.75,1.2548,10.688,130.205,7.0083,0.9185,32.103,6.3512,1.74483,3.6725,0.607348922,1,23.959
4-Sep-14,80.6839,1.070663812,0.376,6.2842,8.904719501,2.2319,1.2508,1.0863,588.52,6.1666,1924.67,21.249,5.7219,0.768344218,238.57,117.35,60.454,11760.0,26611.0,3.582,104.92,182.0,1018.9,0.2851,1.9324,3.175,30.934,13.0959,96.78,1.20105693,6.237,0.3845,102.1078,2.853,43.653,3.1947,3.64,36.8038,3.75,1.2508,10.633,130.2037,7.0132,0.9199,32.019,6.3445,1.74341,3.6725,0.607865783,1,24.051
5-Sep-14,80.8175,1.070549192,0.376,6.2842,8.928571429,2.2356,1.2556,1.089,591.43,6.1707,1931.45,21.31,5.7503,0.772320049,242.07,118.48,60.4385,11770.0,26611.0,3.606,105.56,182.0,1018.0,0.2851,1.9324,3.186,31.008,13.0788,96.58,1.205690861,6.2844,0.3845,102.1633,2.847,43.566,3.2354,3.64,36.9219,3.75,1.2556,10.6897,130.1987,7.0779,0.9311,32.102,6.3285,1.74916,3.6725,0.613045611,1,23.984
8-Sep-14,80.8393,1.067805659,0.376,6.2842,8.984725966,2.2416,1.2538,1.0933,586.41,6.1707,1935.25,21.347,5.7508,0.772379702,242.6,118.48,60.2628,11722.0,26621.0,3.6,105.11,182.0,1018.0,0.2861,1.9324,3.172,31.1092,13.0813,96.63,1.202790474,6.298,0.3845,102.1543,2.849,43.674,3.2303,3.64,37.0866,3.75,1.2538,10.75725,130.1987,7.0951,0.9318,32.0,6.3481,1.75997,3.6725,0.620308914,1,24.003
9-Sep-14,81.0199,1.079214332,0.376,6.2842,9.074410163,2.2491,1.2615,1.1012,585.29,6.152,1942.03,21.451,5.7704,0.775073632,245.76,119.02,60.4277,11754.0,26629.0,3.609,106.06,182.0,1018.0,0.2866,1.9324,3.191,31.1928,13.2162,96.47,1.208313195,6.3335,0.3845,102.1195,2.856,43.562,3.2605,3.64,37.0261,3.75,1.2615,10.9237,130.2,7.1191,0.9354,32.112,6.3327,1.76184,3.6725,0.619962802,1,24.118
10-Sep-14,80.8977,1.091941472,0.376,6.2842,9.090909091,2.2813,1.2639,1.0955,592.34,6.1425,1962.84,21.447,5.7577,0.773455024,244.58,118.42,60.8256,11782.0,26627.0,3.614,106.49,182.0,1018.0,0.2866,1.9324,3.1985,31.2089,13.2144,96.97,1.211680601,6.3427,0.3845,102.0636,2.854,43.712,3.2508,3.64,37.1693,3.75,1.2639,10.9819,130.2027,7.1183,0.9325,32.151,6.3528,1.768,3.6725,0.620116582,1,24.175
11-Sep-14,80.871,1.089799477,0.376,6.2842,9.057971014,2.2967,1.2632,1.1032,590.82,6.1453,1975.82,21.379,5.7577,0.773514851,243.38,119.3,60.9155,11831.0,26634.0,3.628,106.77,182.0,1024.6,0.2866,1.9324,3.1975,31.1817,13.2144,97.51,1.219512195,6.3455,0.3845,102.093,2.855,43.878,3.2435,3.64,37.3758,3.75,1.2632,10.96055,130.23,7.1093,0.9371,32.152,6.3512,1.76568,3.6725,0.615725633,1,24.175
12-Sep-14,80.9207,1.103752759,0.376,6.2842,9.082652134,2.288,1.2648,1.1076,590.14,6.1468,1979.97,21.343,5.7565,0.773335396,243.72,119.23,60.84,11831.0,26634.0,3.636,107.23,181.95,1034.4,0.2866,1.9324,3.1995,31.2004,13.2644,97.49,1.220405175,6.3727,0.3845,102.4311,2.858,43.898,3.2468,3.64,37.6545,3.75,1.2648,10.987,130.2717,7.1401,0.935,32.216,6.3546,1.76523,3.6725,0.615763547,1,24.279
15-Sep-14,80.913,1.111605158,0.376,6.2842,9.099181074,2.3251,1.2656,1.1051,590.6,6.1452,1994.97,21.363,5.7658,0.774533344,243.7,118.93,60.9945,11875.0,26631.0,3.626,107.23,181.95,1038.0,0.2865,1.9324,3.2145,31.2128,13.2223,97.05,1.227897839,6.4093,0.3845,102.8184,2.859,43.967,3.2522,3.64,37.9861,3.75,1.2656,11.0245,130.28,7.1557,0.9361,32.275,6.3415,1.7678,3.6725,0.615536132,1,24.273
16-Sep-14,80.8863,1.110247585,0.376,6.2842,9.074410163,2.3401,1.2624,1.099,594.71,6.1462,1987.71,21.279,5.7493,0.772260406,242.86,118.68,61.1015,11903.0,26636.0,3.641,107.16,181.95,1038.9,0.2865,1.9324,3.2145,31.2127,13.2223,97.82,1.222493888,6.3935,0.3845,102.8213,2.858,44.096,3.2419,3.64,38.7058,3.75,1.2624,10.94675,130.28,7.1557,0.9339,32.266,6.3418,1.769,3.6725,0.617588933,1,24.159
17-Sep-14,80.8366,1.102657404,0.376,6.2842,9.049773756,2.3351,1.2617,1.0952,593.76,6.145,1978.08,21.25,5.747,0.771843161,242.29,118.58,60.954,11908.0,26635.0,3.649,107.25,181.95,1035.2,0.2865,1.9324,3.219,31.2222,13.1762,97.7,1.220256254,6.4094,0.3845,102.6912,2.859,44.236,3.2331,3.64,38.3724,3.75,1.2617,10.9332,130.2759,7.1196,0.9342,32.224,6.3495,1.77,3.6725,0.613233581,1,24.217
18-Sep-14,80.955,1.115075825,0.376,6.2842,9.115770283,2.3384,1.269,1.0946,593.76,6.149,1975.47,21.378,5.7839,0.77688005,242.28,119.51,61.0558,12030.0,26641.0,3.649,108.55,181.95,1033.9,0.2871,1.9324,3.2415,31.2259,13.2402,97.48,1.235788433,6.3623,0.3845,102.7536,2.861,44.157,3.249,3.64,38.4209,3.75,1.269,11.0377,130.2813,7.1513,0.9383,32.308,6.3523,1.769,3.6725,0.61218243,1,24.31
19-Sep-14,81.2501,1.115324559,0.376,6.2842,9.099181074,2.3668,1.2683,1.0969,593.76,6.1455,1975.47,21.461,5.7924,0.778089013,241.69,119.55,60.8055,11985.0,26641.0,3.643,108.85,181.95,1041.5,0.2871,1.9324,3.2385,31.2411,13.2369,97.34,1.226993865,6.3445,0.3845,102.7628,2.862,44.157,3.2507,3.64,38.4134,3.75,1.2683,11.0058,130.275,7.1151,0.9383,32.249,6.3324,1.7761,3.6725,0.610239824,1,24.309
22-Sep-14,81.4634,1.122334456,0.376,6.2842,9.157509158,2.3656,1.2651,1.1008,594.09,6.1485,1966.89,21.444,5.795,0.77851304,242.89,119.95,60.7875,11972.0,26648.0,3.658,108.97,181.95,1044.9,0.28725,1.9324,3.227,31.2202,13.2566,97.3,1.226692836,6.3429,0.3845,102.8134,2.869,44.511,3.257,3.64,38.5782,3.75,1.2651,11.11735,130.28,7.1344,0.9404,32.189,6.3323,1.78136,3.6725,0.612519907,1,24.405
23-Sep-14,81.5283,1.121579183,0.376,6.2842,9.157509158,2.387,1.2677,1.106,600.36,6.147,1992.68,21.342,5.774,0.775674837,241.05,119.55,60.8708,11987.0,26653.0,3.658,108.97,181.9,1040.7,0.28725,1.9324,3.2503,31.2437,13.2768,97.31,1.23228589,6.3291,0.3845,102.7317,2.873,44.455,3.243,3.64,38.6672,3.75,1.2677,11.1024,130.2712,7.1429,0.9373,32.246,6.3488,1.78258,3.6725,0.610314312,1,24.482
24-Sep-14,82.025,1.126633619,0.376,6.2842,9.165902841,2.4026,1.2672,1.109,600.3,6.1462,1997.91,21.441,5.8035,0.779666303,241.62,119.73,61.0293,11976.0,26652.0,3.658,108.65,181.88,1042.1,0.28715,1.9324,3.2445,31.2312,13.3015,97.51,1.238390093,6.3769,0.3845,102.7317,2.876,44.553,3.2525,3.64,38.383,3.75,1.2672,11.1024,130.2855,7.1448,0.94,32.237,6.3469,1.7775,3.6725,0.609495947,1,24.574
25-Sep-14,82.2959,1.133786848,0.376,6.2842,9.216589862,2.407,1.2678,1.1106,598.87,6.1497,2007.48,21.68,5.8553,0.786658276,243.8,120.22,61.0245,11947.0,26659.0,3.658,109.25,181.88,1039.8,0.28765,1.9324,3.2465,31.2476,13.3848,97.54,1.239618198,6.4073,0.3845,102.8156,2.877,44.5,3.2823,3.64,38.3007,3.75,1.2678,11.20855,130.3067,7.2091,0.9494,32.259,6.3469,1.78574,3.6725,0.61338404,1,24.742
26-Sep-14,82.2533,1.141943588,0.376,6.2842,9.233610342,2.4085,1.2702,1.1164,598.91,6.1508,2019.76,21.626,5.8461,0.785422557,244.27,119.99,61.572,12007.0,26659.0,3.658,108.53,181.9,1042.6,0.28765,1.9324,3.2613,31.2572,13.4541,98.15,1.25849484,6.4149,0.3845,102.81,2.892,44.596,3.2776,3.64,38.7243,3.75,1.2702,11.17795,130.3071,7.2115,0.9474,32.308,6.3588,1.79235,3.6725,0.612820199,1,24.739
29-Sep-14,82.4238,1.141943588,0.376,6.2842,9.259259259,2.431,1.2742,1.1145,599.66,6.1539,2023.89,21.683,5.8603,0.78733958,246.74,120.52,61.4273,12120.0,26669.0,3.686,109.33,181.9,1042.7,0.28805,1.9324,3.2735,31.3213,13.4891,97.83,1.271455817,6.453,0.3845,102.7745,2.892,44.805,3.3,3.64,39.3866,3.75,1.2742,11.30835,130.35,7.2542,0.9514,32.356,6.3548,1.79438,3.6725,0.616104984,1,24.728
30-Sep-14,83.2421,1.142595978,0.376,6.2842,9.259259259,2.4522,1.2728,1.1208,601.66,6.1525,2028.48,21.853,5.9152,0.794723039,245.13,121.24,61.6135,12212.0,26668.0,3.695,109.37,181.9,1050.6,0.28805,1.9324,3.2715,31.3299,13.433,98.46,1.287498391,6.4524,0.3845,102.6506,2.888,44.966,3.2973,3.64,39.3836,3.75,1.2728,11.33465,130.3707,7.2383,0.9581,32.368,6.3606,1.79595,3.6725,0.618046972,1,24.665
1-Oct-14,83.3743,1.150350857,0.376,6.2842,9.259259259,2.451,1.2764,1.1171,599.22,6.1525,2022.0,21.82,5.9063,0.793461874,246.37,121.14,61.7511,12188.0,26674.0,3.672,109.9,181.9,1054.7,0.28845,1.9324,3.282,31.3891,13.4455,98.8,1.280573697,6.4604,0.3845,102.6352,2.89,44.882,3.3172,3.64,39.6604,3.75,1.2764,11.2568,130.43,7.2063,0.9587,32.454,6.3583,1.80469,3.6725,0.617665225,1,24.47
2-Oct-14,83.2066,1.134687394,0.376,6.2842,9.233610342,2.4623,1.2703,1.1151,597.26,6.1525,2025.75,21.769,5.8934,0.791702953,244.88,120.86,61.7511,12136.0,26673.0,3.644,109.07,181.9,1062.1,0.28835,1.9324,3.2545,31.3928,13.4026,98.58,1.284686536,6.4504,0.3845,102.5896,2.896,44.966,3.3039,3.64,39.5474,3.75,1.2703,11.21375,130.4982,7.2148,0.9559,32.391,6.3614,1.80235,3.6725,0.619271736,1,24.479
3-Oct-14,83.7317,1.137656428,0.376,6.2842,9.302325581,2.4785,1.2727,1.1256,596.08,6.1525,2021.49,21.787,5.9005,0.792644261,244.93,121.07,61.7511,12144.0,26673.0,3.644,108.75,181.9,1062.1,0.28835,1.9324,3.2465,31.4252,13.4835,98.58,1.265983036,6.4826,0.3845,102.5577,2.903,44.757,3.3079,3.64,39.698,3.75,1.2727,11.29905,130.4946,7.1997,0.9579,32.469,6.3554,1.80328,3.6725,0.622277536,1,24.544
6-Oct-14,83.6459,1.137656428,0.376,6.2842,9.276437848,2.4932,1.2727,1.1175,598.64,6.1525,2026.2,21.869,5.9243,0.79586152,246.19,121.19,61.7511,12212.0,26678.0,3.67,109.68,181.8,1061.1,0.28835,1.9324,3.2465,31.4723,13.4089,98.58,1.289823294,6.4922,0.3845,102.5577,2.901,44.757,3.3343,3.64,39.982,3.75,1.2727,11.2747,130.4946,7.2461,0.9655,32.642,6.3551,1.80328,3.6725,0.625625626,1,24.328
7-Oct-14,83.5482,1.141552511,0.376,6.2842,9.242144177,2.4098,1.2775,1.1182,597.72,6.1525,2028.03,21.789,5.9047,0.793210121,243.11,121.0,61.3595,12190.0,26676.0,3.708,108.94,181.8,1069.7,0.28835,1.9324,3.2635,31.471,13.4332,98.58,1.276161307,6.4766,0.3845,102.5577,2.902,44.773,3.3106,3.64,39.7417,3.75,1.2775,11.2101,130.3529,7.1752,0.9612,32.582,6.3579,1.80675,3.6725,0.622548714,1,24.296
8-Oct-14,83.3491,1.140380887,0.376,6.2842,9.216589862,2.4038,1.2797,1.1182,596.95,6.1493,2026.9,21.733,5.8871,0.790826414,243.1,120.24,61.4648,12241.0,26675.0,3.737,108.25,181.8,1066.5,0.28835,1.9324,3.279,31.471,13.4786,98.3,1.277791975,6.4804,0.3845,102.5577,2.902,44.698,3.305,3.64,39.9819,3.75,1.2797,11.18725,130.3529,7.216,0.958,32.64,6.3521,1.80162,3.6725,0.622006593,1,24.345
9-Oct-14,83.3914,1.125745807,0.376,6.2842,9.132420091,2.4072,1.2698,1.1149,594.71,6.1461,2040.31,21.522,5.8321,0.783514848,239.82,119.71,61.0368,12190.0,26673.0,3.737,108.28,181.8,1066.5,0.2882,1.9324,3.2375,31.4434,13.3789,98.24,1.266143327,6.4178,0.3845,102.812,2.903,44.767,3.2776,3.64,39.98,3.75,1.2698,11.0169,130.3127,7.1547,0.9493,32.456,6.3363,1.79673,3.6725,0.616750956,1,24.361
10-Oct-14,83.5674,1.13999088,0.376,6.2842,9.191176471,2.3914,1.2706,1.1177,592.13,6.147,2041.71,21.759,5.8898,0.791264441,241.95,120.77,61.1624,12207.0,26673.0,3.722,107.82,181.8,1072.3,0.2882,1.9324,3.254,31.4238,13.4331,97.69,1.272426517,6.5343,0.3845,102.8064,2.904,44.624,3.2985,3.64,40.2125,3.75,1.2706,11.1346,130.3461,7.2226,0.9546,32.43,6.3384,1.78719,3.6725,0.622781341,1,24.418
14-Oct-14,83.5479,1.1368804,0.376,6.2842,9.165902841,2.3923,1.2707,1.1236,590.01,6.1408,2052.96,21.777,5.8868,0.790763878,241.61,121.02,61.1078,12195.0,26677.0,3.743,107.2,181.8,1069.1,0.2886,1.9324,3.253,31.4041,13.4094,97.76,1.268552582,6.5554,0.3845,102.8917,2.903,44.788,3.3095,3.64,40.5304,3.75,1.2707,11.0625,130.55,7.1699,0.9549,32.435,6.3401,1.80078,3.6725,0.626959248,1,24.345
15-Oct-14,83.317,1.146657493,0.376,6.2842,9.132420091,2.3991,1.2764,1.1289,588.4,6.1455,2049.66,21.745,5.8782,0.789515238,241.89,120.94,61.1078,12229.0,26683.0,3.729,107.28,181.52,1063.5,0.2888,1.9324,3.274,31.382,13.5423,98.26,1.275835672,6.6161,0.3845,102.9519,2.905,44.759,3.3262,3.64,40.9416,3.75,1.2764,11.06565,130.55,7.2696,0.9554,32.53,6.3566,1.80078,3.6725,0.628180162,1,24.391
16-Oct-14,83.2857,1.137915339,0.376,6.2842,9.199632015,2.4316,1.2719,1.1266,588.22,6.1395,2057.7,21.61,5.8401,0.784375245,241.08,120.49,61.4795,12207.0,26682.0,3.729,106.0,181.5,1065.8,0.2885,1.9324,3.276,31.3569,13.5616,98.26,1.253132832,6.6331,0.3845,102.8871,2.906,44.869,3.2985,3.64,40.7457,3.75,1.2719,11.15745,130.5659,7.1849,0.9464,32.443,6.3523,1.80078,3.6725,0.625586487,1,24.488
17-Oct-14,83.1957,1.142857143,0.376,6.2842,9.165902841,2.477,1.2743,1.1248,591.16,6.1407,2074.4,21.439,5.8068,0.779848709,239.51,119.64,61.6165,12222.0,26682.0,3.71,106.37,181.5,1059.9,0.2885,1.9324,3.287,31.3285,13.5231,98.94,1.261193089,6.5363,0.3845,102.8822,2.901,44.818,3.2964,3.64,41.045,3.75,1.2743,11.07955,130.6,7.1698,0.9424,32.43,6.3444,1.79278,3.6725,0.620963736,1,24.373
20-Oct-14,83.2818,1.139731023,0.376,6.2842,9.140767824,2.477,1.2743,1.1277,587.61,6.1435,2064.43,21.573,5.8303,0.782901433,240.4,120.08,61.2873,12041.0,26692.0,3.746,107.12,181.5,1062.7,0.2887,1.9324,3.273,31.2929,13.5357,98.31,1.26135217,6.5685,0.3845,102.9916,2.901,44.927,3.3109,3.64,40.8815,3.75,1.2732,11.04325,130.6,7.2012,0.9444,32.335,6.3279,1.7936,3.6725,0.620231967,1,24.305
21-Oct-14,83.3444,1.13391541,0.376,6.2842,9.107468124,2.4554,1.2688,1.1219,587.12,6.141,2065.82,21.635,5.8353,0.783576242,239.92,120.1,61.2967,11993.0,26691.0,3.731,106.83,181.5,1060.4,0.2886,1.9324,3.2601,31.2875,13.4989,98.18,1.253918495,6.5562,0.3845,102.8988,2.9,44.83,3.2987,3.64,41.0501,3.75,1.2688,10.97545,130.6348,7.1737,0.946,32.252,6.3413,1.7943,3.6725,0.619310089,1,24.261
22-Oct-14,83.5401,1.137527016,0.376,6.2842,9.149130833,2.4797,1.2688,1.1219,583.92,6.1437,2065.82,21.814,5.8669,0.787835815,241.39,120.62,61.2355,12026.0,26699.0,3.742,107.03,180.99,1054.5,0.2889,1.9324,3.2601,31.2878,13.4989,98.1,1.256123603,6.6032,0.3845,102.937,2.9,44.775,3.3275,3.64,40.9671,3.75,1.2688,11.03225,130.6348,7.2429,0.9501,32.314,6.3407,1.7943,3.6725,0.622936523,1,24.261
23-Oct-14,83.6223,1.141161703,0.376,6.2842,9.115770283,2.4781,1.272,1.1237,584.14,6.1459,2049.9,21.846,5.8775,0.789328282,241.39,120.89,61.2355,12034.0,26706.0,3.767,107.18,180.87,1053.7,0.2892,1.9324,3.2755,31.2878,13.5288,98.06,1.269680041,6.5585,0.3845,102.9484,2.905,44.779,3.339,3.64,41.4958,3.75,1.272,10.9413,130.75,7.2793,0.9523,32.314,6.3358,1.8039,3.6725,0.624726682,1,24.263
24-Oct-14,83.5831,1.141813199,0.376,6.2842,9.115770283,2.5004,1.2762,1.1213,584.4,6.1467,2053.39,21.877,5.8813,0.789951813,241.39,121.09,61.2355,12065.0,26706.0,3.793,108.0,180.87,1055.4,0.2892,1.9324,3.2805,31.282,13.5263,98.06,1.279099514,6.5882,0.3845,103.0067,2.907,44.822,3.3387,3.64,41.8101,3.75,1.2762,10.9592,130.7667,7.2708,0.9534,32.414,6.3358,1.8024,3.6725,0.623441397,1,24.238
27-Oct-14,83.45,1.134172621,0.376,6.2842,9.115770283,2.4805,1.2744,1.1247,584.2,6.1446,2065.38,21.85,5.8715,0.788705734,243.43,121.07,61.229,12042.0,26704.0,3.788,108.0,180.87,1059.3,0.2892,1.9324,3.271,31.2779,13.5701,98.06,1.279099514,6.6212,0.3845,103.0144,2.907,44.815,3.3288,3.64,41.9497,3.75,1.2744,10.96385,130.8175,7.2475,0.9513,32.421,6.3243,1.80575,3.6725,0.621310966,1,24.225
28-Oct-14,83.3718,1.134172621,0.376,6.2842,9.074410163,2.5341,1.2742,1.1178,585.1,6.1421,2069.72,21.85,5.8393,0.784436774,243.4,121.21,61.3524,12158.0,26703.0,3.765,107.95,180.87,1052.6,0.2891,1.9324,3.278,31.279,13.4843,98.09,1.26710593,6.6218,0.3845,103.1628,2.914,44.762,3.3295,3.64,42.3934,3.75,1.2742,10.9152,130.83,7.2984,0.9499,32.44,6.3281,1.80354,3.6725,0.620578379,1,23.954
